"Reporting starts","Reporting ends","Ad name","Ad delivery",Results,"Result indicator","Cost per results","Ad set budget","Ad set budget type","Amount spent (DKK)",Impressions,Reach,Frequency,"CPM (cost per 1,000 impressions) (DKK)",Ends,"Attribution setting",Bid,"Bid type","Last significant edit","Quality ranking","Engagement rate ranking","Conversion rate ranking","Ad set name","Purchase ROAS (return on ad spend)",Purchases,"Results value","Result value indicator","Link clicks","CTR (link click-through rate)","CPC (all) (DKK)","Post engagements","Landing page views","Adds to cart","Checkouts initiated",ThruPlays
2026-08-26,2026-09-01,"Veltuff | Entire Catalog",active,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Kit | Liked the workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Kit | Liked the workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Polo shirt + Trousers",active,42138,reach,5.28857563,"Using campaign budget",0,222.85,43666,42138,1.036262,5.103513,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,54,0.123666,3.842241,56,36,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | Breathable Workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Video 1 – Copy",active,,,,"Using campaign budget",0,0.89,5,5,1,178,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,3,,,,1
2026-08-26,2026-09-01,"Video | UGC Lets be honest",active,,,,"Using campaign budget",0,3.18,22,20,1.1,144.545455,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,4.545455,1.59,7,1,,,2
2026-08-26,2026-09-01,"Boot | After safety",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Protex1 Hero Kit | Catalog Inspo",active,,,,"Using campaign budget",0,4.95,69,60,1.15,71.73913,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,5,7.246377,0.707143,5,3,,,
2026-08-26,2026-09-01,"Kit | Summer on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Kit | Summer on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Embroidery",active,6200,reach,7.3983871,"Using campaign budget",0,45.87,6870,6200,1.108065,6.676856,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",,,,,3,0.043668,11.4675,867,3,,,62
2026-08-26,2026-09-01,"Jacket | Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | After safety – Copy",active,,,,"Using campaign budget",0,1.86,32,25,1.28,58.125,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,9,,,,2
2026-08-26,2026-09-01,"Video | UGC If you're getting soaked",active,,,,"Using campaign budget",0,7.46,90,76,1.184211,82.888889,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,4,4.444444,1.243333,21,3,,,6
2026-08-26,2026-09-01,"Shorts | Waiting on manager",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Cargo Trousers | Price Hook",active,,,,"Using campaign budget",0,2.82,31,25,1.24,90.967742,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,1,3.225806,2.82,1,1,,,
2026-08-26,2026-09-01,"UGC | Shirt Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | By midday",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Spring Essentials",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | By midday – Copy",active,,,,"Using campaign budget",0,1.2,17,11,1.545455,70.588235,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,5,,,,1
2026-08-26,2026-09-01,"Video | UGC Most people don't realise",active,,,,"Using campaign budget",0,0.79,13,11,1.181818,60.769231,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,3,,,,
2026-08-26,2026-09-01,"Shirt | Does the job all year round",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Protex1 | Soft Shell Jacket |",active,2,actions:offsite_conversion.fb_pixel_purchase,203.025,"Using campaign budget",0,406.05,5657,3164,1.787927,71.778328,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",2.676444,2,1086.77,action_values:offsite_conversion.fb_pixel_purchase,112,1.979848,2.942391,115,102,12,3,
2026-08-26,2026-09-01,"Jacket | Video 2",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | After safety",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Stretch Work Trousers",active,54699,reach,6.0383188,"Using campaign budget",0,330.29,62154,54699,1.136291,5.314059,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,Average,-,-,"Prospecting | Creatives",2.048594,1,,,77,0.123886,3.753295,82,43,7,1,
2026-08-26,2026-09-01,"Hi Vis | Affordability For Whole Crew – Copy",active,1,actions:offsite_conversion.fb_pixel_purchase,4.59,"Using campaign budget",0,4.59,76,72,1.055556,60.394737,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",124.211329,1,570.13,action_values:offsite_conversion.fb_pixel_purchase,1,1.315789,4.59,4,1,5,,
2026-08-26,2026-09-01,"Video | UGC If you are constantly",active,,,,"Using campaign budget",0,0.28,3,2,1.5,93.333333,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Whatever the weather",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Safety Boots | Close Up Image",active,,,,"Using campaign budget",0,0.05,5,2,2.5,10,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | Good kit shouldn't",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | Proper support",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Sun Approved",active,5467,reach,5.84415584,"Using campaign budget",0,31.95,5522,5467,1.01006,5.785947,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,5,0.090547,6.39,5,5,,,
2026-08-26,2026-09-01,"Jacket | Video 2 – Copy",active,,,,"Using campaign budget",0,1.4,16,15,1.066667,87.5,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,4,25,0.7,10,3,,,3
2026-08-26,2026-09-01,"Video | UGC I tracked down",active,,,,"Using campaign budget",0,0.03,1,1,1,30,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Shirt | For you",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | Breathable Workwear",active,,,,"Using campaign budget",0,0.02,1,1,1,20,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | Full day on site",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Trousers | Worth having",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Customer Testimonial",active,41368,reach,6.38802939,"Using campaign budget",0,264.26,47427,41368,1.146466,5.571932,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,"Above average",-,-,"Prospecting | Creatives",,,,,33,0.069581,6.6065,35,19,,,
2026-08-26,2026-09-01,"Sales Advantage+ SH - Protex1 – Copy",active,9,actions:offsite_conversion.fb_pixel_purchase,173.26222222,"Using campaign budget",0,1559.36,41342,22808,1.81261,37.718543,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:45:16+0100,Average,"Above average","Above average","Ongoing | Prospecting | Sales | Protex1 | Advantage+ | SH Ad Set",4.115663,9,6417.8,action_values:offsite_conversion.fb_pixel_purchase,705,1.705288,1.754061,727,712,48,13,
2026-08-26,2026-09-01,"Video | UGC Grabbed These Veltuff Trousers",active,,,,"Using campaign budget",0,6.75,78,60,1.3,86.538462,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,4,5.128205,1.6875,17,4,,,4
2026-08-26,2026-09-01,"Boot | By midday",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"DPA | Jackets | Video 2",active,,,,"Using campaign budget",0,7.77,61,48,1.270833,127.377049,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,1,1.639344,7.77,6,,1,,1
2026-08-26,2026-09-01,"Trousers | Tradie trousers",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Trousers | 100% cotton",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Organic | Spring Ready Polos",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Static | Existing | Protex1 – Copy",active,,,,"Using campaign budget",0,1.18,24,21,1.142857,49.166667,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:45:16+0100,-,-,-,"Ongoing | Prospecting | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,1,4.166667,1.18,1,1,,,
2026-08-26,2026-09-01,"Video | UGC 3",active,,,,"Using campaign budget",0,1.36,14,13,1.076923,97.142857,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,1,7.142857,1.36,5,1,,,1
2026-08-26,2026-09-01,"Trousers | Worth having",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"DPA | Jackets | Video 1",active,,,,"Using campaign budget",0,10.93,61,51,1.196078,179.180328,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,2,3.278689,5.465,14,1,,,4
2026-08-26,2026-09-01,"Shorts | Too warm",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Trousers | Durable, functional",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Safety Boots | Close Up Image – Copy",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Sales Advantage+ SH - Protex1",active,2,actions:offsite_conversion.fb_pixel_purchase,315.455,"Using campaign budget",0,630.91,12833,7245,1.771291,49.163095,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:30+0100,"Above average","Above average",Average,"Ongoing | Existing | Sales | Protex1 | Advantage+ | SH Ad Set",1.865322,2,1176.85,action_values:offsite_conversion.fb_pixel_purchase,161,1.254578,3.15455,166,142,14,2,
2026-08-26,2026-09-01,"Video | UGC 2",active,1,actions:offsite_conversion.fb_pixel_purchase,88.11,"Using campaign budget",0,88.11,920,697,1.319943,95.771739,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",9.78856,1,862.47,action_values:offsite_conversion.fb_pixel_purchase,24,2.608696,2.67,213,16,12,2,69
2026-08-26,2026-09-01,"Boot | Proper support",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Video 2",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"UGC | Shirt Video",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Shorts | Too warm",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | One Jacket - 4 Seasons",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Static | Existing | Protex1",active,,,,"Using campaign budget",0,1.81,30,21,1.428571,60.333333,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:30+0100,-,-,-,"Ongoing | Existing | Sales | Protex1 | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Video | UGC 1",active,,,,"Using campaign budget",0,2.42,22,21,1.047619,110,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:59:47+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,6,,,,3
2026-08-26,2026-09-01,"Trousers | 100% cotton",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Video 1",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Trousers | Durable, functional",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | British weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | Hi-Vis Workwear",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Static | Existing | Hi-Vis",active,,,,"Using campaign budget",0,2.39,18,16,1.125,132.777778,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Existing | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Boot | Full day on site",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi Vis | Affordability For Whole Crew",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"DPA | Jackets | Partner Persona",active,,,,"Using campaign budget",0,0.87,4,4,1,217.5,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Trousers | 100% cotton",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Whatever the weather",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | Protex Range",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Static | Hi-Vis",active,1,actions:offsite_conversion.fb_pixel_purchase,731.96,"Using campaign budget",0,731.96,20706,11730,1.765217,35.35014,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,-,-,-,"Ongoing | Prospecting | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",0.201336,1,147.37,action_values:offsite_conversion.fb_pixel_purchase,321,1.550275,1.994441,328,282,23,5,
2026-08-26,2026-09-01,"Jacket | All year round",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Shirt | Breathable but fading",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"DPA | Shorts | Tradie",active,,,,"Using campaign budget",0,0.7,19,17,1.117647,36.842105,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Shirt | Breathable but fading",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Video Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Jacket | Weather cant make up its mind",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Hi-Vis Certification | Aruba Trainer",not_delivering,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-08-20T11:39:53+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Sales Advantage+ SH - Hi-Vis",active,11,actions:offsite_conversion.fb_pixel_purchase,163.69727273,"Using campaign budget",0,1800.67,44102,21941,2.010027,40.829668,Ongoing,"7-day click or 1-day view",0,ABSOLUTE_OCPM,2026-07-07T22:36:29+0100,Average,"Above average","Above average","Ongoing | Prospecting | Sales | Hi-Vis Only | Advantage+ | SH Ad Set",2.771096,11,4989.83,action_values:offsite_conversion.fb_pixel_purchase,940,2.131423,1.713292,991,880,47,20,8
2026-08-26,2026-09-01,"Trousers | Tradie trousers",inactive,,,,"Using campaign budget",0,0,0,0,0,0,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T03:37:47+0100,-,-,-,"Prospecting | Creatives",,,,,,,0,,,,,
2026-08-26,2026-09-01,"Veltuff | Summer Catalog",not_delivering,,,,"Using campaign budget",0,5.35,82,73,1.123288,65.243902,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-14T15:28:20+0100,-,-,-,"Prospecting | Summer Catalog DPA",,,,,2,2.439024,1.3375,17,,,,5
2026-08-26,2026-09-01,"DPA | Protex1 Range | Tradie",active,,,,"Using campaign budget",0,6.99,59,54,1.092593,118.474576,Ongoing,"7-day click",0,ABSOLUTE_OCPM,2026-08-20T12:05:59+0100,-,-,-,"DPA | Creative Adset",,,,,,,0,,,,,
